filepath,true_label,n_steps,prediction,reasoning,roc_probability,success,error,api_time,confidence_level,actual_steps,enough_steps
vasp-data-files/100000001110110011111111/OSZICAR,1,100,1,,,True,,10.8905770778656,Confident,100,True
vasp-data-files/100000010110101000100111/OSZICAR,0,100,0,,,True,,10.801384925842285,Confident,100,True
vasp-data-files/100000010111101001010111/OSZICAR,0,100,1,,,True,,6.1208343505859375,Confident,100,True
vasp-data-files/100000011111111011000100/OSZICAR,0,100,1,,,True,,4.384909629821777,Confident,100,True
vasp-data-files/100000110100101101010001/OSZICAR,1,100,1,,,True,,4.634569406509399,Confident,100,True
vasp-data-files/100000110100111111010001/OSZICAR,1,100,1,,,True,,4.29343843460083,Confident,100,True
vasp-data-files/100000111001001001011111/OSZICAR,1,100,1,,,True,,4.4339330196380615,Confident,100,True
vasp-data-files/100000111100111001000001/OSZICAR,1,100,1,,,True,,5.419939279556274,Confident,100,True
vasp-data-files/100000111101000011011111/OSZICAR,1,100,1,,,True,,3.9033029079437256,Certain,100,True
vasp-data-files/100001000101111011011110/OSZICAR,1,100,1,,,True,,4.427358865737915,Certain,100,True
vasp-data-files/100001010000011010111110/OSZICAR,1,100,1,,,True,,3.093360662460327,Confident,100,True
vasp-data-files/100001010100111010100000/OSZICAR,1,100,1,,,True,,9.343295812606812,Confident,100,True
vasp-data-files/100001010110001011010101/OSZICAR,1,100,1,,,True,,5.1882545948028564,Confident,100,True
vasp-data-files/100001010110011010010010/OSZICAR,1,100,1,,,True,,4.34648060798645,Confident,100,True
vasp-data-files/100001010111011100010001/OSZICAR,0,100,1,,,True,,10.982837438583374,Confident,100,True
vasp-data-files/100001010111110011101110/OSZICAR,0,100,1,,,True,,11.464579820632935,Confident,100,True
vasp-data-files/100001011101111010001100/OSZICAR,0,100,1,,,True,,5.196033716201782,Confident,100,True
vasp-data-files/100001011111111001010111/OSZICAR,0,100,1,,,True,,5.004757642745972,Confident,100,True
vasp-data-files/100001110001101111000111/OSZICAR,0,100,1,,,True,,14.070410013198853,Confident,100,True
vasp-data-files/100001110100101101010001/OSZICAR,1,100,1,,,True,,5.8663177490234375,Confident,100,True
vasp-data-files/100001110101000011011111/OSZICAR,0,100,1,,,True,,4.6932456493377686,Certain,100,True
vasp-data-files/100001110101100011010111/OSZICAR,0,100,1,,,True,,4.8266472816467285,Confident,100,True
vasp-data-files/100001110110111111011001/OSZICAR,0,100,1,,,True,,15.464423656463623,Confident,100,True
vasp-data-files/100001111000111101011001/OSZICAR,1,100,1,,,True,,7.008531332015991,Confident,100,True
vasp-data-files/100001111010000001010101/OSZICAR,0,100,1,,,True,,6.122469186782837,Confident,100,True
vasp-data-files/100001111011000011011111/OSZICAR,1,100,1,,,True,,4.614702224731445,Confident,100,True
vasp-data-files/100001111100010010011110/OSZICAR,1,100,1,,,True,,3.6974096298217773,Confident,100,True
vasp-data-files/100001111100010010111110/OSZICAR,1,100,1,,,True,,3.1859781742095947,Certain,100,True
vasp-data-files/100001111100111101010011/OSZICAR,0,100,1,,,True,,33.183138847351074,Uncertain,100,True
vasp-data-files/100001111101001001011111/OSZICAR,0,100,1,,,True,,4.413788557052612,Confident,100,True
vasp-data-files/100001111101001011011111/OSZICAR,1,100,1,,,True,,5.541983366012573,Confident,100,True
vasp-data-files/100001111101001111010011/OSZICAR,1,100,1,,,True,,5.9795081615448,Confident,100,True
vasp-data-files/100010001001111100101000/OSZICAR,1,100,1,,,True,,5.428441286087036,Confident,100,True
vasp-data-files/100010001001111100101001/OSZICAR,1,100,1,,,True,,3.818657159805298,Certain,100,True
vasp-data-files/100010001011000001111111/OSZICAR,1,100,1,,,True,,6.133811950683594,Confident,100,True
vasp-data-files/100010001111111111111010/OSZICAR,0,100,1,,,True,,27.741676807403564,Confident,100,True
vasp-data-files/100010010011000001111110/OSZICAR,1,100,1,,,True,,4.820311784744263,Confident,100,True
vasp-data-files/100010010100111100100000/OSZICAR,0,100,1,,,True,,35.87450456619263,Confident,100,True
vasp-data-files/100010010101100100100000/OSZICAR,0,100,1,,,True,,6.5402562618255615,Confident,100,True
vasp-data-files/100010010110001011010101/OSZICAR,0,100,0,,,True,,27.524181127548218,Uncertain,100,True
vasp-data-files/100010101011000001011111/OSZICAR,0,100,1,,,True,,3.8743374347686768,Confident,100,True
vasp-data-files/100010110010001110111111/OSZICAR,1,100,1,,,True,,3.730631113052368,Confident,100,True
vasp-data-files/100010110010001111111101/OSZICAR,1,100,1,,,True,,2.79197096824646,Confident,100,True
vasp-data-files/100010110100110000110000/OSZICAR,0,100,0,,,True,,10.940947532653809,Uncertain,100,True
vasp-data-files/100010111000111100100000/OSZICAR,1,100,1,,,True,,15.642658948898315,Confident,100,True
vasp-data-files/100010111000111100100101/OSZICAR,1,100,1,,,True,,6.128379583358765,Confident,100,True
vasp-data-files/100010111010001101011111/OSZICAR,1,100,1,,,True,,23.96243190765381,Confident,100,True
vasp-data-files/100010111011110101000001/OSZICAR,0,100,1,,,True,,23.21664595603943,Confident,100,True
vasp-data-files/100011010011000001101110/OSZICAR,0,100,1,,,True,,14.596367120742798,Confident,100,True
vasp-data-files/100011010111111010000110/OSZICAR,1,100,1,,,True,,4.2876341342926025,Confident,100,True
